1459637114.083000, /muse/elements/raw_fft1, -0.0020770666, 5.559194, 5.7389627, 4.718344, 4.8478813, 2.630577, 0.04746756, 0.6006961, -3.0026393, -4.693432, -6.997501, -5.629383, -7.168192, -9.128833, -9.573114, -13.759467, -15.6390915, -15.640028, -13.285928, -17.059612, -12.520311, -12.977554, -15.343805, -15.117683, -14.111121, -16.888294, -11.982711, -10.399849, -11.904816, -13.953769, -13.497871, -12.833563, -16.35481, -11.660983, -13.3017, -16.943525, -9.289297, -12.992724, -20.068035, -15.451175, -18.144058, -14.804628, -13.585044, -14.999264, -15.23581, -16.396822, -14.892412, -12.119417, -16.170002, -17.877773, -20.192682, -20.930155, -18.586071, -17.123112, -17.190922, -16.66366, -15.815961, -20.34294, -23.420748, -21.161396, -21.318296, -22.02869, -21.444687, -21.576418, -23.060282, -23.611582, -25.054157, -23.889185, -24.32174, -28.233826, -29.212307, -30.403418, -30.93908, -23.878849, -20.095972, -18.42685, -15.7329855, -16.067062, -15.534692, -17.77291, -17.428596, -14.319471, -11.900647, -18.915792, -18.154413, -15.665189, -17.073551, -14.301486, -15.119163, -19.26207, -15.503391, -12.107306, -16.25643, -15.3513365, -20.156378, -22.378773, -18.666477, -16.618984, -19.92107, -19.056879, -20.401436, -20.683039, -23.564274, -21.150928, -14.870427, -18.276125, -21.641766, -20.47929, -23.638056, -21.773312, -24.240152, -24.427046, -18.844452, -20.79119, -20.678377, -16.909048, -16.443546, -22.251757, -24.524714, -23.787352, -25.957325, -24.627783, -26.53075, -24.02235, -25.29662, -25.389795, -22.927557, -26.93783, -34.268703
1459637114.083000, /muse/elements/raw_fft2, -9.910971, -2.6125655, -7.708251, -9.260042, -7.5866513, -11.497954, -7.6153474, -11.253023, -9.880611, -12.521917, -9.345713, -7.076493, -13.270559, -18.09393, -13.504383, -9.683575, -8.947656, -9.286462, -16.240067, -19.51247, -12.482611, -12.158412, -10.697047, -7.04135, -7.7827497, -8.604567, -4.3742085, -8.382171, -14.531748, -10.295713, -5.912556, -7.2396894, -8.220482, -13.747633, -14.488116, -17.562471, -14.115994, -11.561931, -8.527592, -11.478067, -12.523533, -12.126221, -11.023362, -8.216456, -7.7048154, -6.1813207, -7.5295553, -3.943014, -6.874617, -11.72725, -9.161634, -8.489649, -8.259708, -7.9311895, -9.390295, -14.026565, -15.899487, -17.95995, -15.50591, -11.169892, -14.302634, -12.359124, -8.043455, -13.059941, -15.325725, -10.783603, -15.148784, -19.085579, -25.640406, -29.538063, -31.736265, -28.07749, -20.27935, -14.397386, -14.740843, -15.47449, -12.9749775, -16.318499, -14.151383, -17.405296, -21.943153, -21.550558, -16.223906, -22.121159, -16.982101, -14.825539, -12.88395, -16.218077, -12.740288, -14.252602, -16.4461, -15.911389, -15.378895, -15.703247, -14.5014, -17.291681, -13.72361, -16.852049, -15.244558, -16.303997, -15.373001, -20.48613, -21.065075, -15.812616, -15.230362, -17.304098, -16.548874, -16.154993, -11.259959, -12.230487, -20.355844, -22.093346, -17.598576, -16.868425, -18.960781, -24.766506, -18.861086, -19.785805, -21.297045, -17.933722, -19.470541, -20.020208, -21.61327, -24.853806, -21.331709, -18.870043, -25.289127, -22.003197, -24.870628
1459637114.084000, /muse/elements/raw_fft3, 11.935377, 16.538342, 15.59286, 15.501892, 12.945828, 11.638124, 12.391264, 5.04147, -0.043146007, 2.189009, 2.7688284, 1.4174062, -1.7273041, 0.5016503, -3.221402, 0.5545591, 0.6190539, -3.0555618, -5.3442497, -8.980487, -10.04712, -8.878053, -12.792172, -14.88226, -9.472744, -4.8924165, -9.542995, -14.576527, -11.994353, -11.757592, -8.21838, -1.8366853, -4.2776027, 0.7414883, -0.8584385, -4.726848, -7.432063, -8.594401, -8.5273905, -9.534453, -11.791802, -11.36484, -11.055149, -8.741068, -11.091957, -10.327165, -12.931498, -11.356141, -13.532479, -15.841599, -10.374655, -10.853664, -16.896616, -14.571352, -9.599467, -10.078917, -12.740929, -8.698575, -11.838968, -12.415049, -13.986683, -15.132042, -15.786525, -13.196439, -14.827442, -15.085931, -18.80277, -15.436086, -15.377885, -9.473756, -11.682616, -23.795391, -18.039654, -15.679909, -15.179774, -16.659945, -11.599874, -12.111135, -12.144044, -7.4662514, -10.282291, -14.827007, -12.426723, -15.303582, -15.909157, -13.110072, -12.620062, -12.304692, -12.265088, -13.881312, -17.833534, -11.667476, -11.046654, -16.29051, -13.645699, -13.169624, -13.584986, -13.50224, -12.201637, -19.397684, -20.160728, -13.177615, -10.235863, -13.009977, -18.254679, -12.573376, -11.542206, -11.637952, -13.519351, -13.483164, -14.268123, -15.567697, -19.46086, -23.13501, -23.328056, -21.211897, -16.417002, -11.120716, -12.419822, -18.488842, -19.486496, -19.025362, -20.856417, -25.62965, -24.749973, -21.427195, -19.404299, -21.13162, -27.108906
1459637114.084000, /muse/elements/low_freqs_absolute, 1.2613943, 1.3842611, 0.3522293, 2.0223567
1459637114.084000, /muse/elements/alpha_absolute, 1.16751, 0.6650291, 0.115468204, 0.8910624
1459637114.084000, /muse/elements/beta_absolute, 0.71115094, -0.077557765, 0.36927187, 0.76211476
1459637114.084000, /muse/elements/delta_absolute, 1.0691018, 1.184896, 0.087740086, 1.9524876
1459637114.084000, /muse/elements/gamma_absolute, 0.37389544, -0.26249316, 0.30556875, 0.42319888
1459637114.084000, /muse/elements/theta_absolute, 0.8149676, 0.9502501, 0.011299211, 1.1943914
1459637114.084000, /muse/elements/alpha_session_score, 0.71311474, 0.83870965, 0.17204301, 0.6060606
